,Street,City,State,Zipcode,Neighbourhood,Subdivision,Price,Zestimate,Bedroom,Bathroom,Year_Built,Longitude,Latitude,Living_Area(Sqft),Home_Type,Lot_Size(Sqft),HOA_Per_Month,Brokerage,Last_Sold_Price,Zpid,Home_Status,hasHeating,hasCooling,hasFireplace,laundryFeatures,furnished,buildingArea,parking,hasGarage,garageSpaces,hasOpenParking,hasCarport,levels,hasPrivatePool,hasSpa,hasView,frontageType,architecturalStyle,roofType,propertyCondition,isNewConstruction,developmentStatus,hasHomeWarranty,hasElectricOnProperty,greenBuildingVerificationType,hasPetsAllowed,hasRentControl,securityFeatures,Is_New_Home,Is_For_Auction,Is_Bank_Owned,Price_History,Event,Date,Agent_Name,Agent_Phone_No.,Posting_Group_Name,First_Nearby_School_Name,First_Nearby_School_Rating,Second_Nearby_School_Name,Second_Nearby_School_Rating,Third_Nearby_School_Name,Third_Nearby_School_Rating
258,3619 Greenhills Ave,Castro Valley,CA,94546,,,1003175,1003175.0,3.0,3.0,1987.0,-122.08609771728516,37.70561599731445,2248.0,SINGLE_FAMILY,5900.0,,,,24907230,PRE_FORECLOSURE,True,True,False,,False,,0.0,False,0.0,False,False,,False,False,False,,,,,,,False,,,False,False,,False,False,False,3650.0,Listing removed,2017-08-18,,,,Chabot Elementary School,8,Canyon Middle School,7,Castro Valley High School,9
259,0 Jensen Rd,Castro Valley,CA,94546,,,399900,,,0.0,,-122.04483795166016,37.69870376586914,,LOT,10001.0,,,,2106292215,FOR_SALE,False,False,,,False,,0.0,False,0.0,False,False,,,False,False,,,,,False,,False,,,False,False,,False,False,False,399900.0,Price change,2020-01-20,Brian Zhu,510-206-3860,,Independent Elementary School,8,Canyon Middle School,7,Castro Valley High School,9
260,8080 Canyon Creek Cir,Pleasanton,CA,94588,,,999000,1007476.0,3.0,3.0,1996.0,-121.95210266113281,37.697654724121094,1650.0,SINGLE_FAMILY,5013.0,108.0,Compass,705000.0,25068940,FOR_SALE,True,True,True,In Laundry Room,False,,2.0,True,2.0,False,False,,,False,True,,,Tile,,False,,False,,,False,False,,False,False,False,999000.0,Listed for sale,2020-09-18,Gagan Singh,925-212-3478,Compass,Lydiksen Elementary School,7,Thomas S. Hart Middle School,9,Foothill High School,10
261,3385 La Selva St APT C,San Mateo,CA,94403,,,745000,755169.0,3.0,2.0,1963.0,-122.281588,37.539055,905.0,CONDO,609.0,46.0,Coldwell Banker Realty,585000.0,15630845,FOR_SALE,True,True,False,,False,,,,,False,False,,True,False,,,,,,False,,False,,,,False,,False,False,False,745000.0,Listed for sale,2020-09-11,Mark Tauber,650-558-4200,Coldwell Banker Realty,Parkside Elementary School,4,Abbott Middle School,5,Hillsdale High School,8
262,2121 99th Ave,Oakland,CA,94603,,,599900,645240.0,4.0,2.0,1938.0,-122.16094207763672,37.74616241455078,1368.0,SINGLE_FAMILY,4142.0,,Corcoran Global Living,180000.0,24805047,FOR_SALE,False,True,True,Laundry Room,False,,0.0,False,0.0,False,False,,,False,False,,Custom,Composition,Existing,False,,False,,,False,False,,False,False,False,599900.0,Price change,2020-09-17,Philippe Tourville,925-308-3883,Corcoran Global Living,Reach Academy,1,Elmhurst Community Prep School,1,Castlemont High,1
263,1501 8th Ave APT F,San Francisco,CA,94122,,,939000,1628790.0,2.0,1.0,1914.0,-122.46514,37.76011,928.0,CONDO,,550.0,Corcoran Global Living,715000.0,2131851643,FOR_SALE,True,,True,,False,,,True,1.0,False,False,,,,True,,,Other,,False,,False,,,,False,,False,False,False,939000.0,Listed for sale,2020-09-23,Donna Cooper,415-674-6500,Corcoran Global Living,Clarendon Alternative Elementary School,9,Presidio Middle School,8,Independence High School,4
264,1151 Mataro Ct,Pleasanton,CA,94566,,,1449000,1461125.0,4.0,3.0,1986.0,-121.848869,37.654567,2451.0,SINGLE_FAMILY,7291.0,140.0,Keller Williams Tri-Valley,1300000.0,25083389,FOR_SALE,True,True,True,,False,,,True,3.0,False,False,,True,,True,,,Composition,,False,,False,,,,False,,False,False,False,1449000.0,Listed for sale,2020-09-24,Armario Venema Homes Team,925-397-4200,Keller Williams Tri-Valley,Vintage Hills Elementary School,9,Pleasanton Middle School,8,Amador Valley High School,9
265,2553 Mifflin Ave #338,Union City,CA,94587,,,313000,,4.0,2.0,2019.0,-122.063523,37.603743,1536.0,MANUFACTURED,,,KW Silicon City,,2077831746,FOR_SALE,True,,,,False,,,,,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,313000.0,Listed for sale,2020-09-16,Franco Perez,408-329-1368,KW Silicon City,Tom Kitayama Elementary School,7,Cesar Chavez Middle School,3,James Logan high school,7
266,5844 Broadway,Oakland,CA,94618,,,1098000,1799233.0,3.0,2.0,1921.0,-122.24517059326172,37.845333099365234,1645.0,SINGLE_FAMILY,5941.0,,WINKLER REAL ESTATE GROUP,875000.0,24811686,FOR_SALE,True,True,True,In Basement,False,,2.0,True,2.0,False,False,,,False,True,,Craftsman,Composition,Existing,False,,False,,,False,False,,False,False,False,1098000.0,Listed for sale,2020-09-22,Laura Martell,415-948-1282,WINKLER REAL ESTATE GROUP,Chabot Elementary School,9,Claremont Middle School,6,Oakland Technical High School,7
267,646 Colusa Ave,Berkeley,CA,94707,,,1995000,1867257.0,4.0,5.0,1926.0,-122.284242,37.895399,2552.0,SINGLE_FAMILY,3998.0,,Keller Williams Realty,1022000.0,24846631,FOR_SALE,True,True,True,,False,,,True,1.0,False,False,,False,False,,,,Composition,,False,,False,,,,False,,False,False,False,1995000.0,Listed for sale,2020-09-24,Andrew Raskopf and David Gunderman,510-775-1079,Keller Williams Realty,Jefferson Elementary School,8,Martin Luther King Middle School,8,Berkeley High School,8
268,160 Reflections Dr APT 11,San Ramon,CA,94583,,,550000,,2.0,2.0,1988.0,-121.94867706298828,37.76288604736328,943.0,CONDO,,375.0,BHHS Drysdale Properties,,2077733978,FOR_SALE,True,True,True,"Dryer,In Closet,Washer",False,,0.0,False,0.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,550000.0,Listed for sale,2020-09-24,Carol Sawdey,925-359-9901,BHHS Drysdale Properties,Montevideo Elementary School,9,Iron Horse Middle School,9,California High School,9
269,1566 Via Pisa,San Jose,CA,95128,,,998888,1052358.0,3.0,2.0,1959.0,-121.919662,37.31546,1207.0,SINGLE_FAMILY,6459.0,,Intero Real Estate Services,,19590253,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,998888.0,Listed for sale,2020-09-23,Jide Ogunbiyi,408-342-3000,Intero Real Estate Services,Sherman Oaks Elementary School,4,Monroe Middle School,4,Del Mar High School,6
270,4370 Whittle Ave,Oakland,CA,94602,,,1299000,1576299.0,3.0,3.0,1977.0,-122.204434,37.811029,2681.0,SINGLE_FAMILY,9478.0,,COMPASS,875000.0,24773708,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,True,,,Composition,Existing,False,,False,,,,False,,False,False,False,1299000.0,Listed for sale,2020-09-22,Andrea Gordon,510-470-9114,COMPASS,Lodestar  A Lighthouse Community Charter Public,2,,,,
271,33331 4th St,Union City,CA,94587,,,538326,538326.0,2.0,1.0,1930.0,-122.02230072021484,37.60459899902344,680.0,SINGLE_FAMILY,4965.0,,,0.0,25002425,PRE_FORECLOSURE,False,False,,,False,,0.0,False,0.0,False,False,,,False,False,,,,,,,False,,,False,False,,False,False,False,,,,,,,Hillview Crest Elementary School,3,Cesar Chavez Middle School,3,James Logan high school,7
272,605 Harrison Ter,San Jose,CA,95125,,,975000,888505.0,3.0,3.0,2007.0,-121.898757,37.320062,1409.0,SINGLE_FAMILY,1454.0,290.0,Coldwell Banker Realty,641000.0,79845984,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,,,,Tile,,False,,False,,,,False,,False,False,False,975000.0,Listed for sale,2020-09-23,Brian Kiernan,408-355-1500,Coldwell Banker Realty,Gardner Elementary School,3,Herbert Hoover Middle School,3,Abraham Lincoln High School,6
273,731 Enright Ave,Santa Clara,CA,95050,,,1239000,1288778.0,3.0,2.0,1950.0,-121.959606,37.341777,1362.0,SINGLE_FAMILY,5671.0,,Coldwell Banker Realty,,19599776,FOR_SALE,True,True,True,,False,,,True,1.0,False,False,,True,,,,,Composition,,False,,False,,,,False,,False,False,False,1239000.0,Listed for sale,2020-09-18,Masako Takemura,650-325-6161,Coldwell Banker Realty,C. W. Haman Elementary School,6,Buchser Middle School,5,Santa Clara High School,8
274,4082 Davis St,Santa Clara,CA,95054,,,1499999,1540267.0,4.0,3.0,2007.0,-121.958898,37.391679,1992.0,SINGLE_FAMILY,4181.0,,Compass,,89475862,FOR_SALE,True,True,,,False,,,True,1.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,1499999.0,Listed for sale,2020-09-24,Yasir Aladdin,408-883-0588,Compass,Kathryn Hughes Elementary School,5,Buchser Middle School,5,Santa Clara High School,8
275,29628 Desert Oak Ct APT 33,Hayward,CA,94544,,The Oaks,319999,324373.0,1.0,1.0,1985.0,-122.046394,37.630542,531.0,CONDO,435.0,364.0,UNITED R.E.- LOS ANGELES,87500.0,24887700,FOR_SALE,True,True,False,"Washer Included,Washer Hookup,In Closet",False,,,True,1.0,False,False,Two,True,True,True,,,Other,,False,,False,,,,False,,False,False,False,319999.0,Listed for sale,2020-09-18,Thanh Ly,888-558-8790,UNITED R.E.- LOS ANGELES,Treeview Elementary,2,Cesar Chavez Middle School,2,Tennyson High School,2
276,121 Westfield Cir,Danville,CA,94526,,,699950,699955.0,3.0,3.0,1973.0,-121.991433,37.806024,1788.0,TOWNHOUSE,2278.0,440.0,Fohl and Hernandez RE,250000.0,18439492,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,True,,,,,Composition,,False,,False,,,,False,,False,False,False,699950.0,Listed for sale,2020-09-21,Mirella Hernandez,510-728-8610,Fohl and Hernandez RE,Montair Elementary School,10,Charlotte Wood Middle School,9,San Ramon Valley High School,10
277,28574 Starboard Ln,Hayward,CA,94545,,,890000,913864.0,4.0,3.0,2007.0,-122.09217071533203,37.614681243896484,1835.0,SINGLE_FAMILY,2448.0,202.0,Flat Rate Realty,687000.0,82839373,FOR_SALE,True,True,True,"In Laundry Room,Gas Dryer Hookup",False,,2.0,True,2.0,False,False,,,False,False,,,Tile,,False,,False,,,False,False,,False,False,False,890000.0,Pending sale,2020-09-18,John Kirkish,510-890-8028,Flat Rate Realty,Lorin A. Eden Elementary School,3,Anthony W. Ochoa Middle School,4,Mount Eden High School,6
278,455 El Camino Real APT 405,South San Francisco,CA,94080,,,599888,621264.0,1.0,1.0,1981.0,-122.428843,37.646407,730.0,CONDO,31024.0,397.0,Coldwell Banker Realty,263000.0,15623381,FOR_SALE,True,True,False,,False,,,True,1.0,False,False,,,,,,,,,False,,False,,,,False,,False,False,False,599888.0,Listed for sale,2020-09-09,Joe Prather,408-355-1500,Coldwell Banker Realty,Ponderosa Elementary School,6,Alta Loma Middle School,5,South San Francisco High School,6
279,3156 Ramona St,Palo Alto,CA,94306,,,4298000,4401034.0,5.0,5.0,2017.0,-122.129367,37.423628,2656.0,SINGLE_FAMILY,7100.0,,Compass,4038000.0,19503148,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,False,False,,,,Composition,,False,,False,,,,False,,False,False,False,4298000.0,Listed for sale,2020-09-16,Nadr Essabhoy,650-323-1111,Compass,El Carmelo Elementary School,8,Jane Lathrop Stanford Middle School,9,Henry M. Gunn High School,9
280,2727 Park Blvd,Oakland,CA,94606,,,899900,976972.0,4.0,3.0,1919.0,-122.241021,37.802706,1958.0,SINGLE_FAMILY,5227.0,,Country Estates Inc,49700.0,24762674,FOR_SALE,,,True,,False,,,,,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,899900.0,Listed for sale,2020-09-22,Andy Klink,707-864-6101,Country Estates Inc,Cleveland Elementary School,7,Edna Brewer Middle School,6,Oakland High School,2
281,1100 Oxford Rd,Burlingame,CA,94010,,,1698000,1735495.0,2.0,2.0,1940.0,-122.373152,37.591379,970.0,SINGLE_FAMILY,4817.0,,KW Peninsula Estates,1750000.0,15512242,FOR_SALE,True,True,True,,False,,,,,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,1698000.0,Listed for sale,2020-09-19,Michael Haywood,650-627-3700,KW Peninsula Estates,Lincoln Elementary School,9,Burlingame Intermediate School,8,Burlingame High School,10
282,3725 Cottage Ct,Castro Valley,CA,94546,,,670000,720638.0,2.0,1.0,1957.0,-122.08391571044922,37.7073974609375,942.0,SINGLE_FAMILY,5000.0,,eXp Realty of California,475000.0,24913742,FOR_SALE,True,True,True,220 Volt Outlet,False,,1.0,True,1.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,670000.0,Listed for sale,2020-09-18,Tim Fiebig,510-708-8700,eXp Realty of California,Chabot Elementary School,8,Canyon Middle School,7,Castro Valley High School,9
283,25096 Pleasant Way,Hayward,CA,94544,,,750000,805000.0,4.0,2.0,1946.0,-122.08206176757812,37.65385437011719,1472.0,SINGLE_FAMILY,5889.0,,KW Silicon City,355000.0,24981311,FOR_SALE,False,True,,Washer / Dryer,False,,0.0,False,0.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,750000.0,Listed for sale,2020-09-04,Amanda  Vang,650-457-9333,KW Silicon City,Harder Elementary School,1,Winton Middle School,3,Hayward High School,4
284,3179 Alexa Cruz Ter,Dublin,CA,94568,,,1149000,1156394.0,4.0,5.0,2014.0,-121.8593978881836,37.71075439453125,2939.0,SINGLE_FAMILY,3463.0,230.0,Redfin,849500.0,119587406,FOR_SALE,True,True,False,"In Laundry Room,Dryer,Washer",False,,2.0,True,2.0,False,False,,True,False,True,,,Tile,,False,,False,,,False,False,,False,False,False,1149000.0,Listed for sale,2020-09-18,Sabine Larsen,925-200-9200,Redfin,Harold William Kolb,9,Eleanor Murray Fallon School,9,Dublin High School,9
285,911 Via Veneto,San Ramon,CA,94583,,The Preserve   Highlands,1755316,,4.0,5.0,2020.0,-121.98350524902344,37.77727508544922,3650.0,SINGLE_FAMILY,6307.0,,Lennar,,249604286,FOR_SALE,False,False,,,False,,2.0,True,2.0,False,False,,,False,True,,,,,True,,False,,,False,False,,True,False,False,,,,,,,Twin Creeks Elementary School,8,Iron Horse Middle School,9,California High School,9
286,1110 Grove Ave,Burlingame,CA,94010,,,1398000,1432097.0,2.0,1.0,1926.0,-122.36919403076172,37.589393615722656,1300.0,SINGLE_FAMILY,4303.0,,Compass,0.0,15513169,FOR_SALE,False,True,True,,False,,0.0,False,0.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,1398000.0,Listed for sale,2020-09-23,The Harber Group,650-740-2418,Compass,Lincoln Elementary School,9,Burlingame Intermediate School,8,Burlingame High School,10
287,6888 York Dr,Dublin,CA,94568,,,740000,763279.0,4.0,2.0,1965.0,-121.921427,37.708966,1602.0,SINGLE_FAMILY,5989.0,,BHG Reliance Partners,250000.0,25065512,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,740000.0,Listed for sale,2020-09-16,John Manos,925-463-9500,BHG Reliance Partners,Frederiksen Elementary School,6,Wells Middle School,6,Dublin High School,9
288,600 Curtner Rd,Fremont,CA,94539,,,1950000,1991212.0,4.0,4.0,1974.0,-121.91609954833984,37.496910095214844,2701.0,SINGLE_FAMILY,10711.0,,Maxreal Property,1740000.0,25027561,FOR_SALE,True,True,True,Washer / Dryer,False,,0.0,False,0.0,False,False,,True,False,True,,,Composition,,False,,False,,,False,False,,False,False,False,1950000.0,Listed for sale,2020-09-22,Yan Tian,408-219-2654,Maxreal Property,Fred E. Weibel Elementary School,9,John M. Horner Junior High School,8,Irvington High School,9
289,7900 Firebrand Dr,Dublin,CA,94568,,,819000,848041.0,3.0,2.0,1960.0,-121.937276,37.712896,1038.0,SINGLE_FAMILY,7836.0,,Intero Real Estate Svcs,430000.0,25063275,FOR_SALE,True,True,,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,819000.0,Listed for sale,2020-09-16,Alicia Frambes,925-210-1345,Intero Real Estate Svcs,Dublin Elementary School,7,Wells Middle School,6,Dublin High School,9
290,7086 Dublin Meadows St APT H,Dublin,CA,94568,,,609888,221900.0,3.0,2.0,1992.0,-121.914029,37.716896,1215.0,CONDO,,320.0,Redfin,,2078042871,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,True,,,,,Tile,,False,,False,,,,False,,False,False,False,609888.0,Listed for sale,2020-08-30,Veronica Clyatt,877-973-3346,Redfin,Frederiksen Elementary School,6,Wells Middle School,6,Dublin High School,9
291,434 Winfield Ln,Danville,CA,94526,,,1025000,1004879.0,3.0,3.0,1999.0,-122.001945,37.828294,1821.0,SINGLE_FAMILY,1825.0,270.0,The Agency,765000.0,50918378,FOR_SALE,True,True,True,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,1025000.0,Listed for sale,2020-09-23,Dana Weiler,925-575-8000,The Agency,Montair Elementary School,10,Stone Valley Middle School,10,San Ramon Valley High School,10
292,85 Idlewood Ct,South San Francisco,CA,94080,,,1428000,1414258.0,4.0,3.0,2000.0,-122.423632,37.653321,2150.0,SINGLE_FAMILY,3798.0,43.0,Compass,1100000.0,52393732,FOR_SALE,True,True,True,,False,,,,,False,False,,False,False,,,,,,False,,False,,,,False,,False,False,False,1428000.0,Listed for sale,2020-09-23,Ziwei Wang,650-941-1111,Compass,Los Cerritos Elementary School,3,Alta Loma Middle School,5,South San Francisco High School,6
293,1001 Jackson St,San Jose,CA,95112,,,1350000,,6.0,4.0,2020.0,-121.878647,37.356709,2249.0,SINGLE_FAMILY,5000.0,,Realty World Dominion,325000.0,19567691,FOR_SALE,True,True,,,False,,,True,1.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,1350000.0,Listed for sale,2020-09-19,David Aguilar Flores,408-980-5202,Realty World Dominion,Empire Gardens Elementary School,3,Peter Burnett Middle School,3,San Jose High School,3
294,1397 Barrows Rd,Oakland,CA,94610,,,949000,973567.0,2.0,1.0,1946.0,-122.22637,37.808009,1130.0,SINGLE_FAMILY,3040.0,16.0,COMPASS,950000.0,24765630,FOR_SALE,True,,True,Laundry Room,False,,,True,1.0,False,False,,False,False,,,,Composition,Existing,False,,False,,,,False,,False,False,False,949000.0,Listed for sale,2020-09-24,Rosie Nysaether,415-660-9955,COMPASS,Crocker Highlands Elementary School,9,Edna Brewer Middle School,6,Oakland High School,2
295,2944 Canyon Rd,Burlingame,CA,94010,,,2899998,3121369.0,5.0,3.0,1953.0,-122.38773,37.575443,2640.0,SINGLE_FAMILY,12000.0,,Homestead Realty,750000.0,15514582,FOR_SALE,True,True,True,,False,,,,,False,False,,,,,,,Slate,,False,,False,,,,False,,False,False,False,2899998.0,Price change,2020-09-09,Maria Brooks,650-777-9168,Homestead Realty,Hoover Elementary,9,Burlingame Intermediate School,8,Burlingame High School,10
296,5 Green Valley Ct,Danville,CA,94526,,,1599000,1663937.0,4.0,3.0,1958.0,-121.980023,37.840468,2265.0,SINGLE_FAMILY,13503.0,,Compass,270000.0,18429662,FOR_SALE,True,True,True,,False,,,,,False,False,,True,True,,,,Composition,,False,,False,,,,False,,False,False,False,1599000.0,Listed for sale,2020-09-21,Steven Minchen,415-660-9955,Compass,Green Valley Elementary School,9,Los Cerros Middle School,9,Monte Vista High School,10
297,2254 Seacliff Dr,Milpitas,CA,95035,,,1428888,1465860.0,4.0,3.0,1970.0,-121.86345672607422,37.428104400634766,2074.0,SINGLE_FAMILY,6425.0,,Master Brokers,,19482023,FOR_SALE,True,True,True,,False,,2.0,True,2.0,False,False,,,False,False,,,Composition,,False,,False,,,False,False,,False,False,False,1428888.0,Listed for sale,2020-09-19,Debbie I. Giordano,408-945-8988,Master Brokers,John Sinnott Elementary School,9,Rancho Milpitas Middle School,7,Milpitas High School,10
298,1321 Bayberry View Ln,San Ramon,CA,94582,,,1358000,1373121.0,4.0,4.0,2015.0,-121.914216,37.764332,2501.0,SINGLE_FAMILY,3537.0,90.0,"Rinetti & Co., REALTORS®",1180000.0,122010986,FOR_SALE,True,True,,,False,,,True,2.0,False,False,,True,,,,,,,False,,False,,,,False,,False,False,False,1358000.0,Listed for sale,2020-09-23,Jeanine Rinetti,925-364-5013,"Rinetti & Co., REALTORS®",Quail Run Elementary School,9,Gale Ranch Middle School,9,Dougherty Valley High School,10
299,27110 Parkside Dr,Hayward,CA,94542,,,719000,749210.0,2.0,2.0,1939.0,-122.041368,37.657062,890.0,SINGLE_FAMILY,30447.0,,Fohl and Hernandez RE,455000.0,54790059,FOR_SALE,True,True,,,False,,,True,2.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,719000.0,Listed for sale,2020-09-23,Cristina Bales,510-728-8610,Fohl and Hernandez RE,Stonebrae Elementary School,4,Bret Harte Middle School,3,Hayward High School,4
300,242 Jersey St,San Francisco,CA,94114,,,1249000,1306803.0,3.0,1.0,1900.0,-122.430577,37.750946,1232.0,CONDO,,125.0,Compass,880000.0,15180224,FOR_SALE,True,True,True,,False,,,,,False,False,,,,,,,,,False,,False,,,,False,,False,False,False,1249000.0,Listed for sale,2020-09-23,Mollie Poe,415-660-9955,Compass,Alvarado Elementary School,7,Lick (James) Middle School,2,Mission High School,1
301,970 Dry Creek Rd,Campbell,CA,95008,,,1488888,1560789.0,3.0,2.0,1963.0,-121.93283081054688,37.27959442138672,1684.0,SINGLE_FAMILY,11817.0,,Real Estate Experts,1021000.0,19670058,FOR_SALE,True,True,False,,False,,5.0,True,5.0,False,False,,False,False,True,,,Other,,False,,False,,,False,False,,False,False,False,1488888.0,Listed for sale,2020-09-21,Ryan Nickell,408-857-5153,Real Estate Experts,Bagby Elementary School,7,Price Charter Middle School,8,Branham High School,8
302,1001 Forest Ave,Palo Alto,CA,94301,,,12300000,12300073.0,8.0,5.0,1894.0,-122.150483,37.453058,7200.0,SINGLE_FAMILY,15820.0,,Zane MacGregor,3900000.0,19467522,FOR_SALE,True,True,True,,False,,,True,1.0,False,False,,,,,,,Composition,,False,,False,,,,False,,False,False,False,12300000.0,Listed for sale,2020-09-23,Steve Pierce,650-324-9900,Zane MacGregor,Addison Elementary School,8,David Starr Jordan Middle School,8,Palo Alto High School,9
